Date,Close
2009-10-01,95.31
2009-10-02,100.7
2009-10-05,96.62
2009-10-06,92.91
2009-10-07,94.45
2009-10-08,97.53
2009-10-09,99.57
2009-10-12,92.12
2009-10-13,91.44
2009-10-14,98.84
2009-10-15,95.78
2009-10-16,93.16
2009-10-19,95.86
2009-10-20,89.42
2009-10-21,94.59
2009-10-22,95.13
2009-10-23,96.21
2009-10-26,92.22
2009-10-27,94.31
2009-10-28,92.17
2009-10-29,94.42
2009-10-30,92.0
2009-11-02,92.85
2009-11-03,91.56
2009-11-04,94.73
2009-11-05,95.02
2009-11-06,92.71
2009-11-09,93.13
2009-11-10,90.03
2009-11-11,92.21
2009-11-12,92.58
2009-11-13,97.79
2009-11-16,90.19
2009-11-17,95.22
2009-11-18,94.15
2009-11-19,92.58
2009-11-20,95.41
2009-11-23,92.5
2009-11-24,92.4
2009-11-25,91.38
2009-11-26,93.8
2009-11-27,93.4
2009-11-30,89.82
2009-12-01,88.3
2009-12-02,90.39
2009-12-03,89.06
2009-12-04,90.39
2009-12-07,92.85
2009-12-08,89.32
2009-12-09,90.01
2009-12-10,90.07
2009-12-11,91.51
2009-12-14,85.18
2009-12-15,88.32
2009-12-16,89.81
2009-12-17,91.65
2009-12-18,88.12
2009-12-21,85.21
2009-12-22,90.06
2009-12-23,87.41
2009-12-24,86.16
2009-12-25,87.15
2009-12-28,87.88
2009-12-29,86.9
2009-12-30,83.56
2009-12-31,89.62
2010-01-01,90.24
2010-01-04,88.85
2010-01-05,85.13
2010-01-06,86.87
2010-01-07,87.12
2010-01-08,88.19
2010-01-11,88.19
2010-01-12,85.25
2010-01-13,86.74
2010-01-14,87.36
2010-01-15,89.22
2010-01-18,87.58
2010-01-19,87.62
2010-01-20,86.08
2010-01-21,88.6
2010-01-22,86.46
2010-01-25,83.79
2010-01-26,88.19
2010-01-27,86.65
2010-01-28,84.24
2010-01-29,84.04
2010-02-01,85.47
2010-02-02,85.68
2010-02-03,85.02
2010-02-04,85.13
2010-02-05,87.79
2010-02-08,86.41
2010-02-09,84.53
2010-02-10,85.92
2010-02-11,81.85
2010-02-12,84.6
2010-02-15,87.31
2010-02-16,83.15
2010-02-17,81.78
2010-02-18,82.06
2010-02-19,81.08
2010-02-22,81.58
2010-02-23,82.31
2010-02-24,80.14
2010-02-25,82.88
2010-02-26,84.55
2010-03-01,80.84
2010-03-02,85.6
2010-03-03,83.49
2010-03-04,84.44
2010-03-05,80.97
2010-03-08,83.91
2010-03-09,79.93
2010-03-10,83.81
2010-03-11,82.29
2010-03-12,82.97
2010-03-15,79.44
2010-03-16,79.92
2010-03-17,82.83
2010-03-18,79.67
2010-03-19,82.42
2010-03-22,78.7
2010-03-23,83.06
2010-03-24,78.84
2010-03-25,82.35
2010-03-26,82.43
2010-03-29,79.73
2010-03-30,82.23
2010-03-31,81.54
2010-04-01,79.89
2010-04-02,78.9
2010-04-05,76.95
2010-04-06,81.53
2010-04-07,77.66
2010-04-08,80.94
2010-04-09,80.19
2010-04-12,82.04
2010-04-13,80.04
2010-04-14,79.96
2010-04-15,82.06
2010-04-16,81.24
2010-04-19,81.18
2010-04-20,81.46
2010-04-21,77.44
2010-04-22,82.01
2010-04-23,81.71
2010-04-26,78.44
2010-04-27,79.97
2010-04-28,80.38
2010-04-29,80.19
2010-04-30,81.12
2010-05-03,83.32
2010-05-04,82.62
2010-05-05,77.84
2010-05-06,81.72
2010-05-07,83.15
2010-05-10,81.28
2010-05-11,82.7
2010-05-12,84.56
2010-05-13,82.61
2010-05-14,81.09
2010-05-17,82.7
2010-05-18,80.93
2010-05-19,80.72
2010-05-20,80.01
2010-05-21,83.87
2010-05-24,79.15
2010-05-25,83.89
2010-05-26,81.87
2010-05-27,78.12
2010-05-28,81.7
2010-05-31,76.82
2010-06-01,82.32
2010-06-02,82.9
2010-06-03,80.0
2010-06-04,81.49
2010-06-07,85.22
2010-06-08,80.36
2010-06-09,79.32
2010-06-10,84.47
2010-06-11,85.51
2010-06-14,81.66
2010-06-15,83.76
2010-06-16,84.5
2010-06-17,80.41
2010-06-18,81.01
2010-06-21,84.53
2010-06-22,85.52
2010-06-23,83.37
2010-06-24,80.57
2010-06-25,86.4
2010-06-28,81.46
2010-06-29,81.95
2010-06-30,83.41
2010-07-01,85.94
2010-07-02,84.64
2010-07-05,83.87
2010-07-06,84.07
2010-07-07,83.35
2010-07-08,84.49
2010-07-09,78.43
2010-07-12,83.01
2010-07-13,84.2
2010-07-14,81.54
2010-07-15,84.74
2010-07-16,83.68
2010-07-19,87.72
2010-07-20,87.49
2010-07-21,83.54
2010-07-22,84.3
2010-07-23,84.59
2010-07-26,83.96
2010-07-27,85.39
2010-07-28,83.62
2010-07-29,83.02
2010-07-30,86.67
2010-08-02,86.82
2010-08-03,84.1
2010-08-04,87.64
2010-08-05,84.73
2010-08-06,86.65
2010-08-09,87.93
2010-08-10,86.37
2010-08-11,87.5
2010-08-12,85.71
2010-08-13,86.51
2010-08-16,86.64
2010-08-17,85.72
2010-08-18,87.01
2010-08-19,84.43
2010-08-20,86.7
2010-08-23,87.27
2010-08-24,87.49
2010-08-25,87.68
2010-08-26,88.2
2010-08-27,89.45
2010-08-30,90.4
2010-08-31,87.52
2010-09-01,86.58
2010-09-02,87.07
2010-09-03,88.35
2010-09-06,88.78
2010-09-07,88.12
2010-09-08,87.23
2010-09-09,89.08
2010-09-10,90.53
2010-09-13,91.52
2010-09-14,89.39
2010-09-15,89.85
2010-09-16,88.99
2010-09-17,90.95
2010-09-20,89.49
2010-09-21,92.51
2010-09-22,87.96
2010-09-23,90.98
2010-09-24,92.48
2010-09-27,92.42
2010-09-28,97.61
2010-09-29,93.09
2010-09-30,90.56
2010-10-01,92.55
2010-10-04,89.36
2010-10-05,92.92
2010-10-06,91.58
2010-10-07,95.25
2010-10-08,92.49
2010-10-11,93.53
2010-10-12,92.66
2010-10-13,97.58
2010-10-14,93.63
2010-10-15,98.1
2010-10-18,96.23
2010-10-19,95.74
2010-10-20,95.68
2010-10-21,95.89
2010-10-22,91.42
2010-10-25,94.88
2010-10-26,97.29
2010-10-27,95.67
2010-10-28,93.12
2010-10-29,95.98
2010-11-01,99.66
2010-11-02,98.9
2010-11-03,96.44
2010-11-04,98.63
2010-11-05,96.15
2010-11-08,93.63
2010-11-09,95.34
2010-11-10,100.47
2010-11-11,96.94
2010-11-12,97.16
2010-11-15,97.19
2010-11-16,101.75
2010-11-17,101.34
2010-11-18,102.67
2010-11-19,98.06
2010-11-22,99.11
2010-11-23,95.63
2010-11-24,101.75
2010-11-25,96.6
2010-11-26,99.51
2010-11-29,97.01
2010-11-30,98.16
2010-12-01,97.8
2010-12-02,98.39
2010-12-03,98.65
2010-12-06,98.76
2010-12-07,101.65
2010-12-08,97.89
2010-12-09,100.67
2010-12-10,102.78
2010-12-13,99.44
2010-12-14,99.14
2010-12-15,100.23
2010-12-16,103.16
2010-12-17,101.3
2010-12-20,99.96
2010-12-21,102.09
2010-12-22,99.03
2010-12-23,102.69
2010-12-24,102.25
2010-12-27,100.91
2010-12-28,99.95
2010-12-29,99.94
2010-12-30,102.88
2010-12-31,104.36
2011-01-03,100.71
2011-01-04,102.99
2011-01-05,97.98
2011-01-06,101.06
2011-01-07,102.25
2011-01-10,100.57
2011-01-11,100.59
2011-01-12,101.19
2011-01-13,103.18
2011-01-14,102.29
2011-01-17,98.25
2011-01-18,98.55
2011-01-19,101.64
2011-01-20,103.82
2011-01-21,97.47
2011-01-24,102.01
2011-01-25,102.01
2011-01-26,105.89
2011-01-27,102.39
2011-01-28,103.96
2011-01-31,103.52
2011-02-01,99.01
2011-02-02,104.85
2011-02-03,103.77
2011-02-04,104.39
2011-02-07,111.25
2011-02-08,99.26
2011-02-09,106.9
2011-02-10,102.9
2011-02-11,104.06
2011-02-14,103.41
2011-02-15,102.67
2011-02-16,102.39
2011-02-17,104.2
2011-02-18,100.51
2011-02-21,105.05
2011-02-22,102.71
2011-02-23,101.28
2011-02-24,102.64
2011-02-25,106.05
2011-02-28,102.45
2011-03-01,104.23
2011-03-02,102.04
2011-03-03,105.0
2011-03-04,104.83
2011-03-07,107.14
2011-03-08,103.07
2011-03-09,104.73
2011-03-10,103.56
2011-03-11,105.93
2011-03-14,101.86
2011-03-15,104.76
2011-03-16,102.84
2011-03-17,103.06
2011-03-18,103.33
2011-03-21,103.6
2011-03-22,102.82
2011-03-23,103.43
2011-03-24,106.11
2011-03-25,104.87
2011-03-28,104.58
2011-03-29,101.87
2011-03-30,100.95
2011-03-31,104.57
2011-04-01,104.35
2011-04-04,105.48
2011-04-05,101.25
2011-04-06,101.93
2011-04-07,99.04
2011-04-08,101.46
2011-04-11,104.16
2011-04-12,101.16
2011-04-13,103.29
2011-04-14,101.54
2011-04-15,102.49
2011-04-18,99.46
2011-04-19,101.84
2011-04-20,95.59
2011-04-21,101.11
2011-04-22,98.13
2011-04-25,103.7
2011-04-26,102.75
2011-04-27,102.03
2011-04-28,104.04
2011-04-29,98.99
2011-05-02,104.28
2011-05-03,102.55
2011-05-04,100.1
2011-05-05,102.74
2011-05-06,98.14
2011-05-09,98.6
2011-05-10,98.91
2011-05-11,98.96
2011-05-12,97.79
2011-05-13,102.23
2011-05-16,99.15
2011-05-17,100.25
2011-05-18,98.28
2011-05-19,95.66
2011-05-20,99.72
2011-05-23,95.23
2011-05-24,98.79
2011-05-25,96.06
2011-05-26,102.65
2011-05-27,100.37
2011-05-30,98.62
2011-05-31,100.81
2011-06-01,96.46
2011-06-02,99.1
2011-06-03,98.28
2011-06-06,98.28
2011-06-07,100.16
2011-06-08,98.94
2011-06-09,97.92
2011-06-10,93.9
2011-06-13,95.15
2011-06-14,96.68
2011-06-15,96.98
2011-06-16,94.39
2011-06-17,101.34
2011-06-20,99.41
2011-06-21,97.44
2011-06-22,96.24
2011-06-23,95.53
2011-06-24,93.9
2011-06-27,95.82
2011-06-28,96.04
2011-06-29,92.9
2011-06-30,95.91
2011-07-01,94.79
2011-07-04,91.14
2011-07-05,93.09
2011-07-06,93.85
2011-07-07,98.31
2011-07-08,95.5
2011-07-11,91.58
2011-07-12,95.08
2011-07-13,90.87
2011-07-14,95.99
2011-07-15,92.74
2011-07-18,93.36
2011-07-19,96.06
2011-07-20,90.69
2011-07-21,90.33
2011-07-22,91.82
2011-07-25,94.93
2011-07-26,89.67
2011-07-27,86.91
2011-07-28,91.54
2011-07-29,93.41
2011-08-01,94.57
2011-08-02,91.11
2011-08-03,91.08
2011-08-04,94.08
2011-08-05,87.9
2011-08-08,90.73
2011-08-09,91.76
2011-08-10,92.15
2011-08-11,90.1
2011-08-12,91.07
2011-08-15,85.9
2011-08-16,89.43
2011-08-17,91.53
2011-08-18,88.54
2011-08-19,90.5
2011-08-22,91.16
2011-08-23,89.46
2011-08-24,90.37
2011-08-25,87.99
2011-08-26,89.39
2011-08-29,90.91
2011-08-30,89.89
2011-08-31,88.29
2011-09-01,89.81
2011-09-02,90.68
2011-09-05,85.05
2011-09-06,91.36
2011-09-07,88.27
2011-09-08,89.7
2011-09-09,91.14
2011-09-12,85.91
2011-09-13,87.14
2011-09-14,87.89
2011-09-15,86.8
2011-09-16,91.75
2011-09-19,86.48
2011-09-20,87.0
2011-09-21,88.43
2011-09-22,85.54
2011-09-23,87.07
2011-09-26,88.42
2011-09-27,87.04
2011-09-28,87.45
2011-09-29,86.51
2011-09-30,84.47
2011-10-03,88.07
2011-10-04,90.87
2011-10-05,87.34
2011-10-06,87.69
2011-10-07,88.56
2011-10-10,84.58
2011-10-11,90.47
2011-10-12,87.42
2011-10-13,90.23
2011-10-14,85.45
2011-10-17,90.51
2011-10-18,88.38
2011-10-19,87.89
2011-10-20,87.22
2011-10-21,86.22
2011-10-24,89.08
2011-10-25,86.93
2011-10-26,82.68
2011-10-27,84.36
2011-10-28,86.2
2011-10-31,87.16
2011-11-01,86.41
2011-11-02,88.95
2011-11-03,82.59
2011-11-04,86.77
2011-11-07,82.83
2011-11-08,87.98
2011-11-09,86.27
2011-11-10,87.29
2011-11-11,84.73
2011-11-14,89.02
2011-11-15,88.54
2011-11-16,87.64
2011-11-17,86.22
2011-11-18,87.65
2011-11-21,85.09
2011-11-22,88.23
2011-11-23,89.84
2011-11-24,88.7
2011-11-25,85.13
2011-11-28,87.34
2011-11-29,84.06
2011-11-30,87.82
2011-12-01,87.61
2011-12-02,83.01
2011-12-05,84.46
2011-12-06,86.26
2011-12-07,86.27
2011-12-08,84.5
2011-12-09,87.74
2011-12-12,87.52
2011-12-13,86.68
2011-12-14,85.62
2011-12-15,89.28
2011-12-16,90.56
2011-12-19,86.34
2011-12-20,86.15
2011-12-21,88.43
2011-12-22,86.8
2011-12-23,87.31
2011-12-26,89.14
2011-12-27,83.92
2011-12-28,90.45
2011-12-29,88.04
2011-12-30,87.16
2012-01-02,87.89
2012-01-03,88.08
2012-01-04,84.78
2012-01-05,91.33
2012-01-06,88.52
2012-01-09,89.42
2012-01-10,90.53
2012-01-11,86.69
2012-01-12,89.78
2012-01-13,88.4
2012-01-16,90.74
2012-01-17,84.9
2012-01-18,89.07
2012-01-19,88.17
2012-01-20,90.36
2012-01-23,90.55
2012-01-24,88.31
2012-01-25,88.42
2012-01-26,89.75
2012-01-27,88.3
2012-01-30,91.9
2012-01-31,89.61
2012-02-01,84.66
2012-02-02,89.86
2012-02-03,88.66
2012-02-06,87.61
2012-02-07,88.53
2012-02-08,91.36
2012-02-09,93.94
2012-02-10,92.05
2012-02-13,90.35
2012-02-14,92.62
2012-02-15,90.94
2012-02-16,90.61
2012-02-17,89.84
2012-02-20,88.79
2012-02-21,91.67
2012-02-22,92.91
2012-02-23,92.56
2012-02-24,92.07
2012-02-27,91.17
2012-02-28,94.43
2012-02-29,90.74
2012-03-01,95.08
2012-03-02,91.68
2012-03-05,92.34
2012-03-06,91.08
2012-03-07,93.17
2012-03-08,96.29
2012-03-09,95.53
2012-03-12,96.62
2012-03-13,95.87
2012-03-14,92.79
2012-03-15,94.5
2012-03-16,93.77
2012-03-19,98.16
2012-03-20,93.27
2012-03-21,97.62
2012-03-22,97.79
2012-03-23,99.83
2012-03-26,95.52
2012-03-27,97.94
2012-03-28,101.24
2012-03-29,95.62
2012-03-30,93.95
2012-04-02,93.44
2012-04-03,98.79
2012-04-04,93.77
2012-04-05,96.97
2012-04-06,98.76
2012-04-09,98.43
2012-04-10,99.08
2012-04-11,98.84
2012-04-12,101.13
2012-04-13,96.84
2012-04-16,97.56
2012-04-17,97.54
2012-04-18,100.92
2012-04-19,101.23
2012-04-20,100.5
2012-04-23,102.14
2012-04-24,97.58
2012-04-25,103.44
2012-04-26,103.32
2012-04-27,101.92
2012-04-30,104.18
2012-05-01,97.47
2012-05-02,99.9
2012-05-03,99.64
2012-05-04,102.72
2012-05-07,99.34
2012-05-08,103.12
2012-05-09,104.51
2012-05-10,103.32
2012-05-11,102.66
2012-05-14,100.28
2012-05-15,100.72
2012-05-16,105.07
2012-05-17,104.29
2012-05-18,102.81
2012-05-21,102.2
2012-05-22,99.14
2012-05-23,101.21
2012-05-24,107.32
2012-05-25,101.09
2012-05-28,104.18
2012-05-29,105.96
2012-05-30,101.58
2012-05-31,104.61
2012-06-01,106.26
2012-06-04,104.55
2012-06-05,110.4
2012-06-06,101.47
2012-06-07,107.06
2012-06-08,104.73
2012-06-11,106.76
2012-06-12,106.23
2012-06-13,104.01
2012-06-14,106.07
2012-06-15,102.02
2012-06-18,107.07
2012-06-19,106.58
2012-06-20,107.39
2012-06-21,108.35
2012-06-22,107.08
2012-06-25,106.76
2012-06-26,104.82
2012-06-27,105.27
2012-06-28,109.18
2012-06-29,109.79
2012-07-02,106.55
2012-07-03,107.22
2012-07-04,105.43
2012-07-05,109.68
2012-07-06,108.77
2012-07-09,111.42
2012-07-10,105.87
2012-07-11,106.97
2012-07-12,108.28
2012-07-13,109.19
2012-07-16,107.56
2012-07-17,106.33
2012-07-18,109.92
2012-07-19,109.68
2012-07-20,106.48
2012-07-23,111.1
2012-07-24,110.8
2012-07-25,108.8
2012-07-26,108.76
2012-07-27,109.78
2012-07-30,107.01
2012-07-31,108.85
2012-08-01,104.55
2012-08-02,110.66
2012-08-03,105.84
2012-08-06,112.02
2012-08-07,108.4
2012-08-08,108.69
2012-08-09,107.9
2012-08-10,108.62
2012-08-13,112.08
2012-08-14,104.3
2012-08-15,111.87
2012-08-16,110.02
2012-08-17,106.96
2012-08-20,107.25
2012-08-21,112.78
2012-08-22,107.56
2012-08-23,107.16
2012-08-24,111.76
2012-08-27,110.18
2012-08-28,107.64
2012-08-29,109.96
2012-08-30,107.48
2012-08-31,111.74
2012-09-03,111.67
2012-09-04,110.61
2012-09-05,110.27
2012-09-06,113.06
2012-09-07,109.53
2012-09-10,107.16
2012-09-11,110.41
2012-09-12,113.67
2012-09-13,107.45
2012-09-14,108.74
2012-09-17,110.27
2012-09-18,109.31
2012-09-19,107.43
2012-09-20,111.61
2012-09-21,113.97
2012-09-24,109.69
2012-09-25,107.46
2012-09-26,106.13
2012-09-27,109.7
2012-09-28,111.35
2012-10-01,110.05
2012-10-02,109.05
2012-10-03,107.82
2012-10-04,106.77
2012-10-05,110.57
2012-10-08,110.67
2012-10-09,105.69
2012-10-10,111.9
2012-10-11,109.81
2012-10-12,111.39
2012-10-15,105.84
2012-10-16,105.73
2012-10-17,108.09
2012-10-18,109.32
2012-10-19,111.83
2012-10-22,109.58
2012-10-23,107.6
2012-10-24,105.95
2012-10-25,110.38
2012-10-26,105.91
2012-10-29,111.01
2012-10-30,107.09
2012-10-31,110.75
2012-11-01,108.84
2012-11-02,107.11
2012-11-05,106.25
2012-11-06,106.51
2012-11-07,107.95
2012-11-08,107.15
2012-11-09,105.7
2012-11-12,106.45
2012-11-13,106.84
2012-11-14,102.31
2012-11-15,107.38
2012-11-16,104.39
2012-11-19,103.93
2012-11-20,102.75
2012-11-21,102.42
2012-11-22,103.19
2012-11-23,104.36
2012-11-26,109.57
2012-11-27,104.49
2012-11-28,105.77
2012-11-29,106.1
2012-11-30,105.43
2012-12-03,104.89
2012-12-04,102.53
2012-12-05,107.7
2012-12-06,108.28
2012-12-07,101.17
2012-12-10,102.36
2012-12-11,103.72
2012-12-12,102.22
2012-12-13,105.02
2012-12-14,102.42
2012-12-17,108.07
2012-12-18,105.99
2012-12-19,103.9
2012-12-20,105.39
2012-12-21,105.41
2012-12-24,101.93
2012-12-25,101.29
2012-12-26,102.94
2012-12-27,104.37
2012-12-28,102.79
2012-12-31,99.21
2013-01-01,100.62
2013-01-02,101.94
2013-01-03,101.79
2013-01-04,105.75
2013-01-07,98.89
2013-01-08,102.53
2013-01-09,104.36
2013-01-10,105.78
2013-01-11,100.28
2013-01-14,101.93
2013-01-15,101.95
2013-01-16,101.06
2013-01-17,100.33
2013-01-18,101.26
2013-01-21,95.18
2013-01-22,101.46
2013-01-23,100.21
2013-01-24,99.37
2013-01-25,103.77
2013-01-28,98.19
2013-01-29,98.59
2013-01-30,103.24
2013-01-31,97.46
2013-02-01,97.88
2013-02-04,98.55
2013-02-05,100.39
2013-02-06,98.99
2013-02-07,95.85
2013-02-08,97.23
2013-02-11,96.95
2013-02-12,97.88
2013-02-13,98.75
2013-02-14,98.6
2013-02-15,94.08
2013-02-18,99.63
2013-02-19,97.88
2013-02-20,100.02
2013-02-21,98.01
2013-02-22,99.2
2013-02-25,97.8
2013-02-26,99.44
2013-02-27,97.66
2013-02-28,96.3
2013-03-01,100.92
2013-03-04,98.04
2013-03-05,97.29
2013-03-06,93.47
2013-03-07,93.33
2013-03-08,96.38
2013-03-11,95.97
2013-03-12,94.34
2013-03-13,95.75
2013-03-14,98.53
2013-03-15,96.64
2013-03-18,92.86
2013-03-19,94.82
2013-03-20,93.33
2013-03-21,94.06
2013-03-22,93.92
2013-03-25,93.69
2013-03-26,92.04
2013-03-27,94.2
2013-03-28,93.25
2013-03-29,88.42
2013-04-01,98.3
2013-04-02,96.28
2013-04-03,93.27
2013-04-04,93.98
2013-04-05,91.52
2013-04-08,97.17
2013-04-09,97.5
2013-04-10,93.95
2013-04-11,95.61
2013-04-12,93.84
2013-04-15,90.75
2013-04-16,92.54
2013-04-17,93.56
2013-04-18,92.33
2013-04-19,92.74
2013-04-22,92.94
2013-04-23,92.9
2013-04-24,93.12
2013-04-25,90.84
2013-04-26,91.48
2013-04-29,90.3
2013-04-30,94.78
2013-05-01,88.58
2013-05-02,95.06
2013-05-03,95.48
2013-05-06,92.07
2013-05-07,87.44
2013-05-08,91.89
2013-05-09,92.46
2013-05-10,90.54
2013-05-13,91.51
2013-05-14,95.58
2013-05-15,93.84
2013-05-16,90.64
2013-05-17,89.28
2013-05-20,91.82
2013-05-21,92.04
2013-05-22,93.45
2013-05-23,91.38
2013-05-24,93.48
2013-05-27,96.33
2013-05-28,94.09
2013-05-29,92.37
2013-05-30,92.11
2013-05-31,91.78
2013-06-03,94.87
2013-06-04,91.27
2013-06-05,92.63
2013-06-06,92.67
2013-06-07,91.59
2013-06-10,89.87
2013-06-11,93.29
2013-06-12,92.55
2013-06-13,93.71
2013-06-14,91.68
2013-06-17,95.23
2013-06-18,91.08
2013-06-19,96.3
2013-06-20,89.42
2013-06-21,93.84
2013-06-24,93.97
2013-06-25,91.48
2013-06-26,93.98
2013-06-27,95.75
2013-06-28,88.82
2013-07-01,94.32
2013-07-02,88.39
2013-07-03,91.51
2013-07-04,96.77
2013-07-05,92.42
2013-07-08,91.32
2013-07-09,93.34
2013-07-10,97.96
2013-07-11,90.24
2013-07-12,91.88
2013-07-15,97.07
2013-07-16,97.87
2013-07-17,94.04
2013-07-18,91.86
2013-07-19,98.63
2013-07-22,97.72
2013-07-23,95.99
2013-07-24,93.11
2013-07-25,94.74
2013-07-26,94.62
2013-07-29,95.71
2013-07-30,98.06
2013-07-31,97.03
2013-08-01,93.23
2013-08-02,98.25
2013-08-05,96.24
2013-08-06,97.11
2013-08-07,98.78
2013-08-08,93.75
2013-08-09,96.03
2013-08-12,95.16
2013-08-13,93.22
2013-08-14,97.17
2013-08-15,101.63
2013-08-16,93.06
2013-08-19,96.81
2013-08-20,98.3
2013-08-21,97.4
2013-08-22,97.06
2013-08-23,94.83
2013-08-26,98.04
2013-08-27,96.2
2013-08-28,93.48
2013-08-29,100.4
2013-08-30,100.07
2013-09-02,98.41
2013-09-03,98.91
2013-09-04,100.75
2013-09-05,99.21
2013-09-06,100.72
2013-09-09,98.47
2013-09-10,101.85
2013-09-11,100.02
2013-09-12,99.92
2013-09-13,97.16
2013-09-16,100.43
2013-09-17,98.35
2013-09-18,98.9
2013-09-19,98.71
2013-09-20,98.37
2013-09-23,104.92
2013-09-24,103.5
2013-09-25,104.84
2013-09-26,98.72
2013-09-27,101.48
2013-09-30,98.91
2013-10-01,100.28
2013-10-02,100.0
2013-10-03,104.49
2013-10-04,101.38
2013-10-07,104.48
2013-10-08,103.73
2013-10-09,107.3
2013-10-10,99.9
2013-10-11,105.55
2013-10-14,105.49
2013-10-15,101.43
2013-10-16,105.56
2013-10-17,104.39
2013-10-18,103.43
2013-10-21,102.41
2013-10-22,102.8
2013-10-23,108.51
2013-10-24,104.58
2013-10-25,106.31
2013-10-28,103.34
2013-10-29,103.53
2013-10-30,107.43
2013-10-31,102.74
2013-11-01,104.78
2013-11-04,105.84
2013-11-05,106.17
2013-11-06,105.76
2013-11-07,107.08
2013-11-08,107.84
2013-11-11,108.09
2013-11-12,104.82
2013-11-13,106.39
2013-11-14,109.51
2013-11-15,109.07
2013-11-18,104.7
2013-11-19,108.32
2013-11-20,103.82
2013-11-21,108.03
2013-11-22,111.9
2013-11-25,106.36
2013-11-26,106.75
2013-11-27,110.11
2013-11-28,105.65
2013-11-29,107.63
2013-12-02,110.24
2013-12-03,107.93
2013-12-04,108.88
2013-12-05,110.99
2013-12-06,110.5
2013-12-09,110.34
2013-12-10,109.27
2013-12-11,110.84
2013-12-12,110.0
2013-12-13,111.3
2013-12-16,109.54
2013-12-17,110.31
2013-12-18,108.83
2013-12-19,110.88
2013-12-20,109.46
2013-12-23,108.99
2013-12-24,111.87
2013-12-25,111.91
2013-12-26,113.18
2013-12-27,110.88
2013-12-30,112.68
2013-12-31,113.09
2014-01-01,113.0
2014-01-02,110.58
2014-01-03,112.65
2014-01-06,113.2
2014-01-07,112.6
2014-01-08,108.53
2014-01-09,113.13
2014-01-10,117.35
2014-01-13,112.31
2014-01-14,111.68
2014-01-15,113.99
2014-01-16,113.96
2014-01-17,115.82
2014-01-20,111.02
2014-01-21,115.09
2014-01-22,114.91
2014-01-23,113.53
2014-01-24,114.58
2014-01-27,116.05
2014-01-28,115.82
2014-01-29,111.87
2014-01-30,115.88
2014-01-31,114.19
2014-02-03,114.54
2014-02-04,114.61
2014-02-05,114.23
2014-02-06,116.99
2014-02-07,114.5
2014-02-10,112.49
2014-02-11,114.01
2014-02-12,115.21
2014-02-13,117.37
2014-02-14,116.17
2014-02-17,113.32
2014-02-18,120.04
2014-02-19,115.64
2014-02-20,117.71
2014-02-21,114.9
2014-02-24,116.31
2014-02-25,116.96
2014-02-26,117.75
2014-02-27,117.46
2014-02-28,117.12
2014-03-03,114.77
2014-03-04,114.29
2014-03-05,116.12
2014-03-06,117.34
2014-03-07,115.04
2014-03-10,117.64
2014-03-11,118.42
2014-03-12,113.7
2014-03-13,113.86
2014-03-14,115.26
2014-03-17,116.16
2014-03-18,114.5
2014-03-19,118.25
2014-03-20,116.39
2014-03-21,115.61
2014-03-24,112.65
2014-03-25,112.88
2014-03-26,116.06
2014-03-27,111.22
2014-03-28,117.49
2014-03-31,115.12
2014-04-01,121.9
2014-04-02,120.01
2014-04-03,115.0
2014-04-04,115.12
2014-04-07,117.29
2014-04-08,118.67
2014-04-09,111.95
2014-04-10,111.61
2014-04-11,113.9
2014-04-14,116.26
2014-04-15,116.04
2014-04-16,117.14
2014-04-17,112.55
2014-04-18,110.26
2014-04-21,116.55
2014-04-22,113.12
2014-04-23,110.68
2014-04-24,114.95
2014-04-25,116.18
2014-04-28,114.28
2014-04-29,113.54
2014-04-30,114.07
2014-05-01,113.57
2014-05-02,111.54
2014-05-05,112.73
2014-05-06,115.12
2014-05-07,114.64
2014-05-08,114.25
2014-05-09,111.84
2014-05-12,113.38
2014-05-13,109.3
2014-05-14,113.92
2014-05-15,116.33
2014-05-16,110.43
2014-05-19,112.11
2014-05-20,113.85
2014-05-21,115.59
2014-05-22,112.09
2014-05-23,111.5
2014-05-26,108.84
2014-05-27,112.88
2014-05-28,116.65
2014-05-29,113.01
2014-05-30,112.3
2014-06-02,112.88
2014-06-03,112.1
2014-06-04,110.38
2014-06-05,113.54
2014-06-06,112.23
2014-06-09,111.69
2014-06-10,109.58
2014-06-11,114.02
2014-06-12,112.62
2014-06-13,110.06
2014-06-16,113.05
2014-06-17,109.92
2014-06-18,109.23
2014-06-19,109.14
2014-06-20,106.99
2014-06-23,111.35
2014-06-24,106.61
2014-06-25,107.68
2014-06-26,105.86
2014-06-27,109.7
2014-06-30,109.44
2014-07-01,108.95
2014-07-02,107.38
2014-07-03,106.99
2014-07-04,110.12
2014-07-07,107.96
2014-07-08,109.55
2014-07-09,107.01
2014-07-10,109.0
2014-07-11,111.11
2014-07-14,109.53
2014-07-15,107.4
2014-07-16,108.59
2014-07-17,107.46
2014-07-18,107.81
2014-07-21,107.0
2014-07-22,107.19
2014-07-23,107.8
2014-07-24,105.24
2014-07-25,105.06
2014-07-28,104.17
2014-07-29,103.6
2014-07-30,104.23
2014-07-31,106.84
2014-08-01,104.59
2014-08-04,107.26
2014-08-05,106.16
2014-08-06,102.02
2014-08-07,107.12
2014-08-08,107.29
2014-08-11,103.54
2014-08-12,106.23
2014-08-13,103.54
2014-08-14,105.31
2014-08-15,102.45
